Date;Open;High;Low;Close;Volume;Dividends;Stock Splits;daily_return;ma_7;volatility_7
2025-03-28 04:00:00;220.91456609374504;223.0472725515885;216.93815819229235;217.15740966796875;39818600;0.0;0.0;-0.026580345232386504;219.2687726702009;0.016389654176306185
2025-03-31 04:00:00;216.2704542730732;224.8511131847691;215.49311362240712;221.37301635742188;65299300;0.0;0.0;0.019412677172281345;220.41200692313058;0.017227877958090373
2025-04-01 04:00:00;219.0609113529448;222.91771798921508;218.15400887457568;222.4293975830078;36412700;0.0;0.0;0.004771951175297495;221.11246817452567;0.01608412897832053
2025-04-02 04:00:00;220.56578026164416;224.4225869866718;220.2667995775576;223.12701416015625;35905900;0.0;0.0;0.00313635061160511;221.56235831124442;0.015701695585537398
2025-04-03 04:00:00;204.8395564250824;206.7829234026015;200.56418252947896;202.49757385253903;103419000;0.0;0.0;-0.09245604072310942;218.6352277483259;0.0380458738101121
2025-04-04 04:00:00;193.2292544699453;199.19884701911505;186.70157274086588;187.738037109375;125910900;0.0;0.0;-0.07288747446382782;213.91565595354353;0.04414488123819269
2025-04-07 04:00:00;176.59612158290105;193.48835506739644;174.02491207450518;180.84161376953125;160466300;0.0;0.0;-0.03673428915114274;207.88058035714286;0.04190293447264973
2025-04-08 04:00:00;186.0637635998773;189.69135865616963;168.63337548243626;171.83242797851562;120859500;0.0;0.0;-0.049818101062165554;201.40558297293526;0.04261567068711342
2025-04-09 04:00:00;171.3640110222038;199.926344669284;171.30421792842867;198.1723480224609;184395900;0.0;0.0;0.15328841216885203;198.09120178222656;0.08169731554863227
2025-04-10 04:00:00;188.42568213047016;194.1162147014944;182.37636057603893;189.7710723876953;121880000;0.0;0.0;-0.042393783585858325;193.42572675432478;0.08193606573794646
2025-04-11 04:00:00;185.46579368960585;198.85997858079665;185.42592149027783;197.47471618652344;87435900;0.0;0.0;0.04059440515301449;189.7611127580915;0.08484712775732045
2025-04-14 04:00:00;210.71943358737076;212.2143217198501;200.4744681359889;201.829833984375;101352900;0.0;0.0;0.022054052700792193;189.6657213483538;0.07804302005911093
2025-04-15 04:00:00;201.1720967653651;202.81646776904176;199.11911932089467;201.45114135742188;51343900;0.0;0.0;-0.0018762965785447117;191.62473624093192;0.07097969878788553
2025-04-16 04:00:00;197.68401406478424;200.01603598224625;191.71442177543543;193.6079559326172;59732400;0.0;0.0;-0.03893343751718448;193.44849940708704;0.0712365768333678
2025-04-17 04:00:00;196.5279673080365;198.15241736523092;193.75744237056688;196.3087158203125;52164700;0.0;0.0;0.013949632775603904;196.94511195591517;0.06591545434713879
2025-04-21 04:00:00;192.61134997705832;193.13954254760668;189.1631347892109;192.5017242431641;46742500;0.0;0.0;-0.01939288106103787;196.13502284458704;0.031424433520429666
2025-04-22 04:00:00;195.45165216386687;200.9030125684292;195.3021694205859;199.059326171875;52976400;0.0;0.0;0.034065159439442105;197.46191624232702;0.028928006977398286
2025-04-23 04:00:00;205.29797863560773;207.29116289420588;202.1088868632085;203.9027557373047;52929200;0.0;0.0;0.024331588268553084;198.38020760672433;0.026336861189047402
2025-04-24 04:00:00;204.1917605029567;208.11833592046503;202.248408894664;207.65989685058597;47311000;0.0;0.0;0.018426141911106475;199.21307373046875;0.025975919522628527
2025-04-25 04:00:00;205.66671618569228;209.0352025034097;205.49729734578435;208.5668029785156;38222300;0.0;0.0;0.004367266581963847;200.22959681919642;0.025832605788921693
2025-04-28 04:00:00;209.2843516085664;210.7792398343419;206.7530142372406;209.4238739013672;38743100;0.0;0.0;0.004109335285442661;202.489013671875;0.017260827174351463
2025-04-29 04:00:00;207.97880282615472;211.51670773820763;207.65988606249564;210.4902191162109;36827600;0.0;0.0;0.005091803503481929;204.5149427141462;0.017367801869968492
2025-04-30 04:00:00;208.58675630135352;212.85216981941505;205.9657138762996;211.77584838867188;52286500;0.0;0.0;0.00610778628032671;207.26838902064733;0.01197830715002068
2025-05-01 04:00:00;208.3674918385056;213.82881264887996;208.18809734114117;212.59304809570312;57365700;0.0;0.0;0.003858795576781038;209.2017778669085;0.008344784778495536
2025-05-02 04:00:00;205.38767599056175;206.28461806468732;201.4710760745947;204.65020751953125;101010600;0.0;0.0;-0.03736171359938467;209.30855669294084;0.017542708519118717
2025-05-05 04:00:00;202.4078790317576;203.4044712176219;197.5345438511527;198.21221923828125;69018500;0.0;0.0;-0.03145849867088735;207.9588884626116;0.019177468288585357
2025-05-06 04:00:00;197.5345306234426;199.96620262041336;196.34858356859348;197.83349609375;51216500;0.0;0.0;-0.0019106952436467317;206.4255589076451;0.018727745979515806
2025-05-07 04:00:00;198.49125449640596;198.7603386318323;192.591430858442;195.58120727539065;68536700;0.0;0.0;-0.011384769833375552;204.44803510393416;0.01804871845005639
2025-05-08 04:00:00;197.04619801698016;199.3682595147921;194.0165494128041;196.8169860839844;50478900;0.0;0.0;0.0063184946335548275;202.49471609933036;0.018220052246941305
2025-05-09 04:00:00;198.32183886048443;199.85658408831688;196.86680762308345;197.8534393310547;36453900;0.0;0.0;0.005266076204561099;200.50580051967077;0.018103018206993466
2025-05-12 04:00:00;210.5267519291572;210.82612467262763;206.3156169574021;210.3471221923828;63775800;0.26;0.0;0.06314614951132236;200.18495396205358;0.033080957687287804
2025-05-13 04:00:00;209.98788789546765;212.95164926547025;208.5608995756232;212.48263549804688;51909300;0.0;0.0;0.010152329556051276;201.30387224469865;0.02901440081017429
2025-05-14 04:00:00;211.9836919036665;213.4905292428568;210.1375877621875;211.8839111328125;49325800;0.0;0.0;-0.0028177566784739483;203.25697108677454;0.02457556939913794
2025-05-15 04:00:00;210.506803034962;212.51258988469863;209.0997617101353;211.00575256347656;45029500;0.0;0.0;-0.004144526899852674;205.1387220110212;0.024767104016350468
2025-05-16 04:00:00;211.9138418912236;212.12340739052024;209.3292870180407;210.81614685058597;54737900;0.0;0.0;-0.0008985807760552023;207.31514195033483;0.02358176229434796
2025-05-19 04:00:00;207.47318710280223;209.0398806327114;203.83084657536088;208.3413543701172;46140500;0.0;0.0;-0.01173910308788051;208.96148027692522;0.02511732287797038
2025-05-20 04:00:00;207.23369558110693;208.03201787298204;204.5992426766309;206.42539978027344;42496600;0.0;0.0;-0.009196227967492532;210.18604605538505;0.025999633183404133
2025-05-21 04:00:00;204.7389515122616;206.6050179110669;200.2883301620853;201.66542053222656;59211800;0.0;0.0;-0.023059077289488417;208.94580296107702;0.010284651756378379
2025-05-22 04:00:00;200.28832240028711;202.32402973584547;199.28043462788852;200.93695068359372;46742400;0.0;0.0;-0.003612269504163379;207.29641941615515;0.007676260081310814
2025-05-23 04:00:00;193.2630967266574;197.28462846236872;193.053546464468;194.8597412109375;78432900;0.0;0.0;-0.030244359994422987;204.86439514160156;0.01094088931619064
2025-05-27 04:00:00;197.8833769105113;200.31825293342968;197.01519441683536;199.78936767578125;56288500;0.0;0.0;0.025298332196322493;203.26205444335938;0.017863055370524676
2025-05-28 04:00:00;200.16857290124128;202.3040763244224;199.4800200994256;199.9989318847656;45339700;0.0;0.0;0.00104892573324733;201.71673801967077;0.018000117486728476
2025-05-29 04:00:00;203.15228556391767;203.38179807643976;198.09293019267844;199.5299072265625;51396800;0.0;0.0;-0.0023451358153919744;200.4579598563058;0.017969175001619465
2025-05-30 04:00:00;198.95112277889336;201.53569281345096;196.3665679710664;200.4280242919922;70819900;0.0;0.0;0.004501165153201203;199.6011919294085;0.018307708758911804
2025-06-02 04:00:00;199.85921507319503;201.70533435611304;199.69954757512767;201.27622985839844;35423300;0.0;0.0;0.0042319709002895944;199.54559326171875;0.016392913854710284
2025-06-03 04:00:00;200.92697696252267;203.34189080211323;200.53779694760377;202.8429412841797;46381600;0.0;0.0;0.007783886983989463;199.81787763323103;0.016558000036027868
2025-06-04 04:00:00;202.4836823743862;205.80668775064265;201.67538665008357;202.3938751220703;43604000;0.0;0.0;-0.0022138614203993656;200.89418247767858;0.009492559596136598
2025-06-05 04:00:00;203.07244608657663;204.3198198340372;199.72947835269025;200.2084808349609;55126100;0.0;0.0;-0.010797729357132524;200.9540557861328;0.006139405146853173
2025-06-06 04:00:00;202.5734966384944;205.26782088834017;201.62549563553227;203.49156188964844;46607700;0.0;0.0;0.016398311604960858;201.4530029296875;0.008666139646284146
2025-06-09 04:00:00;203.96057412654167;205.56719211084612;199.59976040917107;201.02674865722656;72862600;0.0;0.0;-0.012112606584436802;201.66683741978235;0.010224148512624027
2025-06-10 04:00:00;200.17855851367187;203.9206800071224;200.1486227598628;202.24420166015625;54672600;0.0;0.0;0.006056174171157558;201.9262913295201;0.010326415056290192
2025-06-11 04:00:00;203.0724503091444;204.07034932786252;197.99314795828437;198.36236572265625;60989900;0.0;0.0;-0.01919380583292518;201.51002502441406;0.012744024092014982
2025-06-12 04:00:00;198.66173587371063;199.26046614106752;196.94534836583952;198.78147888183597;43904600;0.0;0.0;0.0021128663073402;200.92981610979353;0.012185570339014335
2025-06-13 04:00:00;199.3103695725812;199.9490243445518;195.2888376882346;196.03726196289065;51447300;0.0;0.0;-0.013805194198080128;200.021728515625;0.012858242608280317
2025-06-16 04:00:00;196.8854859861783;198.27256505925683;196.1470352061455;198.0031280517578;43020700;0.0;0.0;0.010028022576847206;199.70667811802454;0.013543198685948391
2025-06-17 04:00:00;196.78567812068;197.97318035709665;194.79986887227625;195.2289581298828;38856200;0.0;0.0;-0.014010737856372857;198.52630615234375;0.011578974402729076
2025-06-18 04:00:00;195.5283374204853;197.15491770400297;194.66017014117492;196.1669921875;45394700;0.0;0.0;0.004804789548654709;197.8320552280971;0.011816198202951623
2025-06-20 04:00:00;197.82351706190548;201.27623931614943;196.44641147314488;200.5777130126953;96813500;0.0;0.0;0.022484520846297373;197.59398542131697;0.015169840735689492
2025-06-23 04:00:00;201.20637663769037;201.87496712850407;198.54198818263384;201.0766448974609;55814300;0.0;0.0;0.002487474192778505;197.9817395891462;0.01289914962756628
2025-06-24 04:00:00;202.16436301176623;203.0125832870988;199.77938491343545;199.87918090820312;54064000;0.0;0.0;-0.005955261437092463;198.1385541643415;0.013244729164672455
2025-06-25 04:00:00;201.02675088646447;203.2420878888105;200.19849288768373;201.1365203857422;39525700;0.0;0.0;0.006290497448638854;198.8670196533203;0.011613141595077148
2025-06-26 04:00:00;201.00680230384165;202.2142668779585;199.04095514509615;200.5777130126953;50799100;0.0;0.0;-0.002778249181079495;199.2348175048828;0.011463889287343001
2025-06-27 04:00:00;201.46584280819525;202.79305039965564;199.57981417332655;200.6575469970703;73188600;0.0;0.0;0.00039802021458856807;200.0103302001953;0.00920031869102139
2025-06-30 04:00:00;201.58557286233471;206.95427439094752;198.84135059390303;204.7389373779297;91912800;0.0;0.0;0.02034007911458713;201.23489379882812;0.011112592547003771
2025-07-01 04:00:00;206.23578409144605;209.74839282792448;205.70689884063933;207.3833770751953;78788900;0.0;0.0;0.01291615425542747;202.2071315220424;0.009196166957116244
2025-07-02 04:00:00;208.47108532398715;212.8917706186518;207.7026988246806;211.99366760253903;67941800;0.0;0.0;0.022230762139012095;203.76670619419642;0.011177793645389747
2025-07-03 04:00:00;211.70426588787652;214.1990133776075;211.3649838836884;213.1013336181641;34955800;0.0;0.0;0.0052249957659196156;205.65558515276228;0.009599687801694278
2025-07-07 04:00:00;212.23315593085263;215.77570049162512;208.36131809352125;209.50889587402344;50229000;0.0;0.0;-0.01685788485292916;206.8516387939453;0.01383469384351587
2025-07-08 04:00:00;209.658593847986;210.985786168202;208.01205130024096;209.5687713623047;42848900;0.0;0.0;0.00028578971805215403;208.13607570103235;0.013559169473422074
2025-07-09 04:00:00;209.0897778625777;210.8859991217609;206.7846335910969;210.69639587402344;48749400;0.0;0.0;0.00538068961510163;209.57019696916853;0.01332258788152158
2025-07-10 04:00:00;210.06772774811225;213.03148920420767;209.58874045798785;211.9637451171875;44443600;0.0;0.0;0.0060150494644521935;210.60231236049108;0.011977590052790709
2025-07-11 04:00:00;210.12759762046792;211.68431760849728;209.41908263784933;210.7163543701172;39765800;0.0;0.0;-0.005884925020458898;211.07845197405135;0.012021822693910052
2025-07-14 04:00:00;209.4889316669829;210.46688365912564;207.10395364435493;208.1816864013672;38840100;0.0;0.0;-0.01202881464197092;210.53388323102678;0.009223460674512235
2025-07-15 04:00:00;208.7804390594974;211.44482767792792;208.48106630115817;208.6706695556641;42296300;0.0;0.0;0.0023488288655426626;209.90093122209822;0.00887681582477635
2025-07-16 04:00:00;209.85816533566305;211.9537441254909;208.20164932080104;209.7184600830078;47490500;0.0;0.0;0.005021264030900197;209.93086896623885;0.00677106789116555
2025-07-17 04:00:00;210.12759810142077;211.3550095983717;209.1496461257956;209.5787506103516;48068100;0.0;0.0;-0.0006661763232522766;209.93229457310267;0.006777736932539679
2025-07-18 04:00:00;210.42696659875529;211.34503189230253;209.25942654413325;210.7363128662109;48974600;0.0;0.0;0.00552328064027563;209.93799700055803;0.00679669818104703
2025-07-21 04:00:00;211.6543933122032;215.32665448510332;211.18537954340883;212.03358459472656;51377400;0.0;0.0;0.006155900285392368;209.9479740687779;0.00681748818572716
2025-07-22 04:00:00;212.6921919281017;214.49838667908327;211.78410018506472;213.9495391845703;46404100;0.0;0.0;0.009036090171780309;210.40985761369978;0.006977120591305752
2025-07-23 04:00:00;214.54829351655;214.69797228179937;211.9637386583707;213.7000732421875;46989300;0.0;0.0;-0.0011660036442873167;211.19819859095983;0.003744434229656591
2025-07-24 04:00:00;213.45060308663847;215.23685093304425;213.08138530657155;213.31089782714844;46022600;0.0;0.0;-0.0018211290671763525;211.861088344029;0.004295707931308131
2025-07-25 04:00:00;214.24891808809048;214.7877920897316;212.95164630742312;213.4306488037109;40268800;0.0;0.0;0.0005613917422049308;212.39140101841517;0.004303462701615637
2025-07-28 04:00:00;213.5803337758995;214.39861831079745;212.6123704732672;213.6002960205078;37858000;0.0;0.0;0.0007948587409905006;212.96590750558036;0.004156223099193877
2025-07-29 04:00:00;213.73000061776605;214.3586818606333;210.3770745937549;210.8261260986328;51411700;0.0;0.0;-0.012987668901023652;212.9787379673549;0.006997638149027398
2025-07-30 04:00:00;211.454797150492;211.9437731540036;207.28358653790625;208.6107940673828;45512500;0.0;0.0;-0.010507862911703691;212.4897678920201;0.007409264308471489
2025-07-31 04:00:00;208.0519764228089;209.39913099136336;206.72476887181696;207.1339111328125;80698400;0.0;0.0;-0.007079609380583052;211.51610674176897;0.005577681887934715
2025-08-01 04:00:00;210.4269561886582;213.131269164684;201.07664747870345;201.95480346679688;104434500;0.0;0.0;-0.025003668581794036;209.8382110595703;0.009219212039326585
2025-08-04 04:00:00;204.0803265791815;207.44325668811337;201.2562704772093;202.9227752685547;75109300;0.0;0.0;0.004793012026163446;208.35419355119978;0.010241085090288033
2025-08-05 04:00:00;202.97265486934364;204.908581407206;201.73526982787087;202.49366760253903;44155100;0.0;0.0;-0.0021146353111313188;206.79176766531808;0.009955062747841185
2025-08-06 04:00:00;205.1979708684584;214.9274858636443;205.15804638253505;212.8019561767578;108483100;0.0;0.0;0.05090672067065438;206.67771911621094;0.024402083425078235
2025-08-07 04:00:00;218.42014073215765;220.38600300495352;216.12496995802368;219.56771850585935;90224800;0.0;0.0;0.03179370364190515;207.926518031529;0.0263120928800239
2025-08-08 04:00:00;220.36603010589775;230.5146607452676;218.78934791515115;228.86813354492188;113854000;0.0;0.0;0.04235784341318971;210.82042367117745;0.028261247691263015
2025-08-11 04:00:00;227.6992650180531;229.3376761213044;224.54232171734583;226.95997619628903;61806100;0.26;0.0;-0.008337365796965868;213.6527186802455;0.028418677627757395
2025-08-12 04:00:00;227.78917070894937;230.57647717809445;226.8500938879156;229.42758178710935;55626200;0.0;0.0;0.010872426196794072;217.577401297433;0.023048132648011928
2025-08-13 04:00:00;230.8462285986664;234.77241529044048;230.2068337695816;233.10403442382807;69878500;0.0;0.0;0.016024457949132653;221.88900974818634;0.022304887892438053
2025-08-14 04:00:00;233.83332460758467;234.89229562265464;230.6264418350812;232.5545654296875;51916300;0.0;0.0;-0.002357183544672292;226.18342372349326;0.02234550837724588
2025-08-15 04:00:00;233.77337703316005;234.0531046408583;229.11788646444975;231.3657073974609;56038700;0.0;0.0;-0.005112168105708692;228.83538818359372;0.019335633100924995
2025-08-18 04:00:00;231.4756102221476;232.8942332130852;229.88715369469057;230.66639709472656;37476200;0.0;0.0;-0.0030225322092914952;230.42091369628906;0.01787116287230107
2025-08-19 04:00:00;231.05601964615852;232.64447617946885;229.1278960385577;230.3367156982422;39402600;0.0;0.0;-0.001429256279357305;230.6307111467634;0.008954311680034922
2025-08-20 04:00:00;229.75726351111015;230.2467944412184;225.55134937034356;225.7911071777344;42263900;0.0;0.0;-0.019734624185850036;230.46372985839844;0.011576427701548474
2025-08-21 04:00:00;226.05087353353892;226.30063142153253;223.56327948127884;224.68218994140625;30621200;0.0;0.0;-0.00491125292837713;229.7858167375837;0.010431865062978446
2025-08-22 04:00:00;225.95095699429652;228.8681272027074;225.1916985271248;227.53941345214844;42477800;0.0;0.0;0.012716733406805902;228.9908708844866;0.009459544260784273
2025-08-25 04:00:00;226.26065308481304;229.0779292721956;226.01089520624416;226.94000244140625;30983100;0.0;0.0;-0.002634317288807808;228.18879045758928;0.009454996176477461
2025-08-26 04:00:00;226.65028173376103;229.26775474756235;224.4724002828088;229.08792114257807;54575100;0.0;0.0;0.009464698502091418;227.86339242117745;0.01056692397211082
2025-08-27 04:00:00;228.38860049855515;230.676376013076;228.03893336267103;230.26678466796875;31259500;0.0;0.0;0.005145899965005141;227.80630493164062;0.010801708334783838
2025-08-28 04:00:00;230.59647266873003;233.1839607581121;229.11789497993007;232.33477783203125;38074700;0.0;0.0;0.008980857430412437;228.09174237932478;0.011308579413821228
2025-08-29 04:00:00;232.284813175836;233.15398096397084;231.145917853049;231.9151763916016;39418400;0.0;0.0;-0.0018060207961333452;228.96660940987724;0.006939564634169255
2025-09-02 04:00:00;229.02798202980685;230.6264386017744;226.75019132336067;229.49752807617188;44075600;0.0;0.0;-0.010424709383172859;229.6545148577009;0.008282722104722836
2025-09-03 04:00:00;236.9802851593088;238.6186963224971;234.133039090421;238.2390594482422;66427800;0.0;0.0;0.038089871578786294;231.18303571428572;0.015563427601679574
2025-09-04 04:00:00;238.2190615253141;239.66765417218173;236.51072617258424;239.5477752685547;47549400;0.0;0.0;0.005493288226302795;232.98414611816406;0.015046627006184426
